identifier	count
M4269	8292
M4270	16532
M4271	21236
M4272	1099
M4273	1910
M4274	1432
M4275	7363
M4276	47630
M4277	60097
M4278	49303
M4279	7068
M4280	16532
M4281	8559
M4282	10
M4283	1385
M4284	870
M4285	1600
M4286	17257
M4287	461
M4288	5143
M4289	1041
M4290	457
M4291	1205
M4292	928
M4293	1703
M4294	738
M4295	1300
M4296	11745
M4297	7363
M4298	47630
M4299	60097
M4300	49303
M4301	4718
M4302	14852
M4303	6691
M4304	1184
M4305	11535
M4306	1525
M4307	1991
M4308	12649
M4309	6508
M4310	1138
M4311	21578
M4312	47630
M4313	60097
M4314	49303
M4315	9448
M4316	11462
M4317	13676
M4318	1341
M4319	1185
M4320	2697
M4321	19951
M4322	6790
M4323	60097
M4324	49303
M4325	8270
M4326	13760
M4327	11540
M4328	35015
M4329	16318
M4330	14920
M4331	14139
M4332	13391
M4333	16208
M4334	10865
M4335	10402
M4336	10017
M4337	13676
M4338	15660
M4339	11462
M4340	10965
M4341	7791
M4342	15980
M4343	12483
M4344	7955
M4345	18787
M4346	12899
M4347	16025
M4348	13076
M4349	7404
M4350	49303
M4351	10638
M4352	28369
M4353	11702
M4354	18275
M4355	23147
M4356	11349
M4357	20373
M4358	35015
M4359	28855
M4360	11576
M4361	7895
M4362	17106
M4363	28369
M4364	11256
M4365	15242
M4366	16375
M4367	17923
M4368	1852
M4369	2046
M4370	1364
M4371	10339
M4372	17106
M4373	11849
M4374	16741
M4375	7501
M4376	16375
M4377	15503
M4378	4892
M4379	11348
M4380	13196
M4381	16328
M4382	25319
M4383	8497
M4384	11880
M4385	15790
M4386	9040
M4387	11098
M4388	18645
M4389	16347
M4390	2354
M4391	8916
M4392	5389
M4393	11558
M4394	8591
M4395	6626
M4396	14384
M4397	7546
M4398	146
M4399	16741
M4400	14615
M4401	28608
M4402	11798
M4403	13161
M4404	33233
M4405	140
M4406	22529
M4407	18057
M4408	146
M4409	20739
M4410	2787
M4411	1059
M4412	518
M4413	27059
M4414	28608
M4415	9484
M4416	14194
M4417	8316
M4418	14233
M4419	20739
M4420	27059
M4421	25842
M4422	12852
M4423	14497
M4424	10092
M4425	21615
M4426	10625
M4427	20071
M4428	6022
M4429	3213
M4430	20647
M4431	1024
M4432	15452
M4433	15818
M4434	12739
M4435	13444
M4436	9898
M4437	15611
M4438	10136
M4439	17197
M4440	14194
M4441	11431
M4442	7815
M4443	14506
M4444	9334
M4445	15226
M4446	22811
M4447	11688
M4448	27417
M4449	22470
M4450	59963
M4451	10050
M4452	16572
M4453	33129
M4454	8188
M4455	14506
M4456	31320
M4457	1322
M4458	14314
M4459	14599
M4460	59963
M4461	6186
M4462	31124
M4463	33129
M4464	12486
M4465	10038
M4466	521
M4467	14413
M4468	17022
M4469	12279
M4470	19085
M4471	17689
M4472	12414
M4473	21795
M4474	27060
M4475	20539
M4476	13819
M4477	20723
M4478	13811
M4479	17192
M4480	5532
M4481	23132
M4482	8875
M4483	11167
M4484	13783
M4485	140420
M4486	59963
M4487	7274
M4488	31124
M4489	22635
M4490	11411
M4491	9321
M4492	24458
M4493	1378
M4494	18898
M4495	9984
M4496	140420
M4497	59963
M4498	16834
M4499	23442
M4500	22635
M4501	5540
M4502	11111
M4503	2211
M4504	1812
M4505	1177
M4506	140420
M4507	16998
M4508	30441
M4509	23442
M4510	36077
M4511	6227
M4512	9980
M4513	1678
M4514	18897
M4515	10358
M4516	1027
M4517	10631
M4518	17659
M4519	9762
M4520	8422
M4521	1700
M4522	12475
M4523	7384
M4524	13055
M4525	720
M4526	895
M4527	2952
M4528	6005
M4529	11061
M4530	149
M4531	1803
M4532	140420
M4533	36577
M4534	30441
M4535	7324
M4536	36077
M4537	16499
M4538	8709
M4539	11189
M4540	1668
M4541	6928
M4542	20915
M4543	140420
M4544	36577
M4545	11425
M4546	19906
M4547	36077
M4548	11560
M4549	9514
M4550	2872
M4551	470
M4552	1387
M4553	140420
M4554	17198
M4555	24457
M4556	19906
M4557	25809
M4558	9545
M4559	8700
M4560	1518
M4561	12624
M4562	15812
M4563	12054
M4564	16107
M4565	14639
M4566	11023
M4567	26345
M4568	12164
M4569	9170
M4570	12937
M4571	7046
M4572	4793
M4573	7647
M4574	3234
M4575	23686
M4576	15708
M4577	935
M4578	11314
M4579	140420
M4580	28779
M4581	24457
M4582	14124
M4583	25809
M4584	7977
M4585	6162
M4586	9852
M4587	5270
M4588	14336
M4589	9569
M4590	17504
M4591	28779
M4592	9697
M4593	19808
M4594	25809
M4595	9708
M4596	7604
M4597	2450
M4598	2542
M4599	1215
M4600	19837
M4601	11894
M4602	28432
M4603	19808
M4604	14825
M4605	13341
M4606	7700
M4607	19159
M4608	43260
M4609	35266
M4610	9743
M4611	15830
M4612	6421
M4613	7138
M4614	9987
M4615	10566
M4616	6146
M4617	13238
M4618	10637
M4619	8475
M4620	1768
M4621	225
M4622	6672
M4623	17112
M4624	15949
M4625	11825
M4626	6404
M4627	6735
M4628	15581
M4629	14825
M4630	33899
M4631	22706
M4632	26957
M4633	43260
M4634	35266
M4635	11537
M4636	10375
M4637	2858
M4638	8351
M4639	22086
M4640	14765
M4641	33899
M4642	8697
M4643	23556
M4644	15328
M4645	35266
M4646	1358
M4647	2158
M4648	2181
M4649	13331
M4650	9347
M4651	33899
M4652	15185
M4653	8014
M4654	10781
M4655	8444
M4656	7860
M4657	15739
M4658	6900
M4659	21433
M4660	16883
M4661	18254
M4662	11851
M4663	11163
M4664	13990
M4665	13681
M4666	15367
M4667	8560
M4668	11294
M4669	28382
M4670	17219
M4671	15946
M4672	14443
M4673	33899
M4674	11686
M4675	49643
M4676	28382
M4677	12531
M4678	2929
M4679	2749
M4680	12689
M4681	30369
M4682	11962
M4683	15946
M4684	9245
M4685	8941
M4686	27459
M4687	22660
M4688	1282
M4689	10072
M4690	49643
M4691	17372
M4692	13944
M4693	3
M4694	1
M4695	5
M4696	27459
M4697	776
M4698	1920
M4699	13545
M4700	6520
M4701	2052
M4702	1338
M4703	10654
M4704	13349
M4705	886
M4706	10378
M4707	2966
M4708	1480
M4709	56
M4710	883
M4711	2647
M4712	471
M4713	1260
M4714	1411
M4715	22117
M4716	20944
M4717	6098
M4718	3
M4719	582
M4720	37
M4721	75
M4722	12383
M4723	20944
M4724	20543
M4725	2803
M4726	14175
M4727	4256
M4728	1
M4729	582
M4730	1
M4731	604
M4732	2272
M4733	689
M4734	1251
M4735	20512
M4736	6697
M4737	14763
M4738	2
M4739	13736
M4740	121
M4741	604
M4742	20512
M4743	15785
M4744	21272
M4745	5165
M4746	1973
M4747	17678
M4748	13709
M4749	1735
M4750	14976
M4751	13756
M4752	1187
M4753	2212
M4754	1946
M4755	2597
M4756	1121
M4757	1135
M4758	4947
M4759	2151
M4760	1114
M4761	1032
M4762	1615
M4763	14694
M4764	13736
M4765	31272
M4766	8
M4767	20512
M4768	23660
M4769	21272
M4770	1796
M4771	1614
M4772	2253
M4773	2094
M4774	12637
M4775	9856
M4776	31272
M4777	6808
M4778	2084
M4779	1881
M4780	2710
M4781	20512
M4782	23660
M4783	19346
M4784	15689
M4785	25145
M4786	31272
M4787	13287
M4788	3724
M4789	11257
M4790	20538
M4791	6148
M4792	20101
M4793	11776
M4794	4606
M4795	17128
M4796	19496
M4797	18858
M4798	13189
M4799	13356
M4800	7106
M4801	9719
M4802	5543
M4803	2291
M4804	27623
M4805	12596
M4806	12359
M4807	11155
M4808	14245
M4809	3237
M4810	25145
M4811	23327
M4812	9566
M4813	2380
M4814	6586
M4815	20538
M4816	8856
M4817	7155
M4818	7337
M4819	8340
M4820	8085
M4821	7149
M4822	23327
M4823	9202
M4824	650
M4825	1252
M4826	529
M4827	1400
M4828	14908
M4829	16203
M4830	26594
M4831	4181
M4832	23327
M4833	5801
M4834	16321
M4835	13981
M4836	11015
M4837	12682
M4838	1903
M4839	23154
M4840	12813
M4841	18305
M4842	1635
M4843	100
M4844	15551
M4845	542
M4846	17758
M4847	1305
M4848	7444
M4849	1153
M4850	8627
M4851	1587
M4852	38094
M4853	10740
M4854	8388
M4855	26594
M4856	14203
M4857	2022
M4858	9225
M4859	38094
M4860	10740
M4861	15781
M4862	26757
M4863	4607
M4864	15480
M4865	480
M4866	14203
M4867	7632
M4868	18013
M4869	18184
M4870	16996
M4871	20144
M4872	7938
M4873	1270
M4874	25847
M4875	6667
M4876	32465
M4877	6572
M4878	18013
M4879	12849
M4880	11540
M4881	14861
M4882	14044
M4883	710
M4884	25847
M4885	9016
M4886	32465
M4887	4432
M4888	4747
M4889	22513
M4890	13623
M4891	14966
M4892	23537
M4893	2296
M4894	14647
M4895	1809
M4896	32465
M4897	14003
M4898	5265
M4899	3915
M4900	2296
M4901	795
M4902	1868
M4903	1040
M4904	2683
M4905	1809
M4906	849
M4907	1433
M4908	431
M4909	1171
M4910	1595
M4911	1182
M4912	20225
M4913	6929
M4914	518
M4915	2115
M4916	252
M4917	1433
M4918	1949
M4919	2107
M4920	2017
M4921	2342
M4922	20225
M4923	6628
M4924	1872
M4925	2115
M4926	3280
M4927	397
M4928	7442
M4929	2050
M4930	900
M4931	1215
M4932	2016
M4933	709
M4934	1872
M4935	334
M4936	3280
M4937	731
M4938	756
M4939	1101
M4940	857
M4941	1456
M4942	3236
M4943	1161
M4944	2200
M4945	1457
M4946	3280
M4947	877
M4948	664
M4949	2171
M4950	2619
M4951	16811
M4952	829
M4953	1161
M4954	2200
M4955	1457
M4956	553
M4957	248
M4958	443
M4959	547
M4960	2521
M4961	1327
M4962	815
M4963	727
M4964	2200
M4965	1457
M4966	592
M4967	774
M4968	354
M4969	1769
M4970	760
M4971	841
M4972	1247
M4973	696
M4974	792
M4975	1457
M4976	2318
M4977	683
M4978	159
M4979	125
M4980	1425
M4981	2281
M4982	700
M4983	1444
M4984	1489
M4985	2318
M4986	1476
M4987	161
M4988	1156
M4989	1357
M4990	2400
M4991	1727
M4992	1252
M4993	437
M4994	1476
M4995	1243
M4996	20
M4997	102
M4998	182
M4999	87
M5000	22
M5001	17
M5002	85
M5003	127
M5004	44
M5005	2196
M5006	397
M5007	403
M5008	99
M5009	289
M5010	171
M5011	288
M5012	523
M5013	127
M5014	384
M5015	141
M5016	249
M5017	148
M5018	91
M5019	289
M5020	198
M5021	288
M5022	523
M5023	127
M5024	53
M5025	61
M5026	7
M5027	198
M5028	82
M5029	65
M5030	204
M5031	102
M5032	523
M5033	188
M5034	484
M5035	85
M5036	2563
M5037	387
M5038	167
M5039	43
M5040	592
M5041	77
M5042	23
M5043	6542
M5044	244
M5045	85
M5046	501
M5047	592
M5048	129
M5049	158
M5050	264
M5051	303
M5052	23
M5053	176
M5054	246
M5055	29
M5056	278
M5057	456
M5058	167
M5059	501
M5060	592
M5061	144
M5062	336
M5063	62
M5064	246
M5065	76
M5066	501
M5067	238
M5068	85
M5069	249
M5070	132
M5071	48
M5072	336
M5073	172
M5074	406
M5075	106
M5076	5381
M5077	81
M5078	85
M5079	328
M5080	151
M5081	109
M5082	234
M5083	122
M5084	406
M5085	3
M5086	4226
M5087	298
M5088	157
M5089	5552
M5090	2666
M5091	43
M5092	379
M5093	109
M5094	406
M5095	143
M5096	2320
M5097	4297
M5098	3155
M5099	2295
M5100	5312
M5101	3336
M5102	379
M5103	5534
M5104	256
M5105	266
M5106	2215
M5107	4468
M5108	2192
M5109	2231
M5110	1925
M5111	7442
M5112	2636
M5113	11898
M5114	3538
M5115	266
M5116	168
M5117	3619
M5118	412
M5119	585
M5120	6344
M5121	145
M5122	145
M5123	310
M5124	428
M5125	1242
M5126	165
M5127	129
M5128	132
M5129	323
M5130	2116
M5131	123
M5132	164
M5133	100
M5134	615
M5135	2940
M5136	7442
M5137	6927
M5138	11898
M5139	6185
M5140	1942
M5141	101
M5142	242
M5143	264
M5144	105
M5145	615
M5146	4429
M5147	6243
M5148	11873
M5149	11898
M5150	4803
M5151	6811
M5152	262
M5153	435
M5154	178
M5155	3587
M5156	3690
M5157	6243
M5158	11873
M5159	9202
M5160	5910
M5161	6239
M5162	190
M5163	2921
M5164	3093
M5165	498
M5166	540
M5167	5015
M5168	731
M5169	257
M5170	28
M5171	169
M5172	253
M5173	669
M5174	259
M5175	399
M5176	354
M5177	238
M5178	213
M5179	236
M5180	3391
M5181	3496
M5182	6525
M5183	11873
M5184	14747
M5185	6066
M5186	4438
M5187	127
M5188	447
M5189	189
M5190	227
M5191	2081
M5192	1009
M5193	6525
M5194	4630
M5195	14747
M5196	4032
M5197	6447
M5198	43
M5199	11434
M5200	3256
M5201	197
M5202	104
M5203	89
M5204	5054
M5205	14747
M5206	5759
M5207	3293
M5208	388
M5209	142
M5210	99
M5211	99
M5212	182
M5213	1478
M5214	1881
M5215	1592
M5216	498
M5217	3071
M5218	517
M5219	309
M5220	3436
M5221	309
M5222	125
M5223	70
M5224	11434
M5225	2473
M5226	9408
M5227	4368
M5228	5759
M5229	4831
M5230	753
M5231	11434
M5232	3586
M5233	1355
M5234	1489
M5235	6109
M5236	347
M5237	6228
M5238	2841
M5239	399
M5240	9408
M5241	4311
M5242	5401
M5243	2000
M5244	323
M5245	306
M5246	674
M5247	36
M5248	5497
M5249	2942
M5250	8170
M5251	5438
M5252	5401
M5253	3445
M5254	1029
M5255	1635
M5256	2681
M5257	107
M5258	6427
M5259	7076
M5260	529
M5261	369
M5262	659
M5263	155
M5264	1683
M5265	537
M5266	889
M5267	1889
M5268	99
M5269	555
M5270	466
M5271	219
M5272	147
M5273	7396
M5274	2442
M5275	8170
M5276	7419
M5277	2094
M5278	3730
M5279	2155
M5280	2933
M5281	3672
M5282	653
M5283	604
M5284	502
M5285	2604
M5286	7419
M5287	2427
M5288	7183
M5289	3290
M5290	1631
M5291	2597
M5292	245
M5293	138
M5294	330
M5295	2131
M5296	3821
M5297	4416
M5298	7183
M5299	1229
M5300	330
M5301	3348
M5302	3378
M5303	6553
M5304	5053
M5305	1595
M5306	4590
M5307	155
M5308	5307
M5309	908
M5310	4188
M5311	567
M5312	4102
M5313	2784
M5314	440
M5315	3295
M5316	8788
M5317	5518
M5318	6971
M5319	5764
M5320	4416
M5321	4236
M5322	555
M5323	686
M5324	2093
M5325	2257
M5326	487
M5327	5318
M5328	8788
M5329	4236
M5330	6971
M5331	11026
M5332	2617
M5333	2995
M5334	284
M5335	511
M5336	4485
M5337	4313
M5338	4487
M5339	2365
M5340	12089
M5341	11026
M5342	3342
M5343	3508
M5344	24569
M5345	2474
M5346	1882
M5347	125
M5348	2726
M5349	4880
M5350	721
M5351	5037
M5352	5489
M5353	740
M5354	199
M5355	223
M5356	4174
M5357	3293
M5358	3535
M5359	788
M5360	846
M5361	307
M5362	881
M5363	3523
M5364	12089
M5365	2746
M5366	2492
M5367	6864
M5368	24569
M5369	5869
M5370	7074
M5371	135
M5372	623
M5373	780
M5374	291
M5375	2052
M5376	5263
M5377	4773
M5378	4766
M5379	11480
M5380	6864
M5381	24569
M5382	6234
M5383	7074
M5384	263
M5385	359
M5386	220
M5387	4042
M5388	4642
M5389	11480
M5390	4842
M5391	24569
M5392	6234
M5393	3536
M5394	249
M5395	261
M5396	5354
M5397	1577
M5398	4290
M5399	6358
M5400	84
M5401	1255
M5402	102
M5403	4654
M5404	1534
M5405	3665
M5406	6579
M5407	86
M5408	285
M5409	1748
M5410	6987
M5411	2290
M5412	4320
M5413	11480
M5414	6339
M5415	24569
M5416	3002
M5417	7450
M5418	243
M5419	495
M5420	4203
M5421	2166
M5422	3544
M5423	3365
M5424	2502
M5425	5956
M5426	11826
M5427	6339
M5428	6206
M5429	4048
M5430	7450
M5431	262
M5432	24
M5433	255
M5434	5378
M5435	4405
M5436	11826
M5437	4425
M5438	6206
M5439	242
M5440	6240
M5441	5775
M5442	4434
M5443	5160
M5444	4178
M5445	5839
M5446	5246
M5447	7323
M5448	3620
M5449	3236
M5450	1794
M5451	3080
M5452	254
M5453	4025
M5454	2808
M5455	7077
M5456	636
M5457	5743
M5458	7488
M5459	11826
M5460	9658
M5461	9333
M5462	7055
M5463	4191
M5464	4947
M5465	3970
M5466	5596
M5467	3755
M5468	2609
M5469	8293
M5470	4518
M5471	6277
M5472	9658
M5473	12684
M5474	1721
M5475	8305
M5476	111
M5477	4691
M5478	153
M5479	8293
M5480	6812
M5481	12476
M5482	2405
M5483	12684
M5484	3940
M5485	8305
M5486	12
M5487	533
M5488	4753
M5489	259
M5490	3518
M5491	7904
M5492	187
M5493	1267
M5494	1089
M5495	206
M5496	4342
M5497	2678
M5498	137
M5499	1193
M5500	838
M5501	616
M5502	2260
M5503	467
M5504	5120
M5505	5757
M5506	12476
M5507	5012
M5508	9225
M5509	3940
M5510	2362
M5511	245
M5512	515
M5513	345
M5514	2990
M5515	5398
M5516	12476
M5517	9045
M5518	9225
M5519	3067
M5520	3270
M5521	246
M5522	3282
M5523	2404
M5524	5070
M5525	3508
M5526	10814
M5527	9045
M5528	3750
M5529	3240
M5530	5360
M5531	3552
M5532	4254
M5533	41
M5534	3152
M5535	5235
M5536	5626
M5537	4375
M5538	91
M5539	209
M5540	6402
M5541	4627
M5542	3384
M5543	9225
M5544	3816
M5545	4000
M5546	7107
M5547	4911
M5548	10814
M5549	2532
M5550	10027
M5551	6636
M5552	5023
M5553	662
M5554	5519
M5555	2958
M5556	7461
M5557	4688
M5558	7107
M5559	8947
M5560	4220
M5561	6346
M5562	10027
M5563	6636
M5564	1507
M5565	224
M5566	7860
M5567	5925
M5568	3373
M5569	4577
M5570	6687
M5571	6346
M5572	10027
M5573	3197
M5574	6585
M5575	3698
M5576	5027
M5577	4364
M5578	241
M5579	5134
M5580	6949
M5581	1920
M5582	227
M5583	4336
M5584	518
M5585	1154
M5586	8136
M5587	346
M5588	3376
M5589	63
M5590	471
M5591	4551
M5592	4815
M5593	6687
M5594	11851
M5595	12584
M5596	4678
M5597	6585
M5598	213
M5599	153
M5600	162
M5601	359
M5602	253
M5603	5485
M5604	3090
M5605	5906
M5606	11851
M5607	12584
M5608	3288
M5609	5608
M5610	120
M5611	22
M5612	104
M5613	1542
M5614	4901
M5615	9155
M5616	11851
M5617	6230
M5618	6882
M5619	3605
M5620	4281
M5621	3910
M5622	4764
M5623	9309
M5624	13000
M5625	2212
M5626	4926
M5627	4477
M5628	3697
M5629	6192
M5630	4822
M5631	2782
M5632	12584
M5633	1097
M5634	1417
M5635	9747
M5636	4486
M5637	9155
M5638	4532
M5639	2311
M5640	7212
M5641	2869
M5642	144
M5643	3115
M5644	3947
M5645	6017
M5646	7398
M5647	9747
M5648	3652
M5649	5914
M5650	7603
M5651	994
M5652	7212
M5653	3707
M5654	587
M5655	5164
M5656	7350
M5657	3341
M5658	2248
M5659	4006
M5660	7603
M5661	5981
M5662	4311
M5663	3184
M5664	6500
M5665	4528
M5666	2274
M5667	1987
M5668	2205
M5669	7283
M5670	5099
M5671	4730
M5672	238
M5673	127
M5674	5034
M5675	4971
M5676	6038
M5677	3352
M5678	2836
M5679	1710
M5680	5239
M5681	6262
M5682	7258
M5683	4006
M5684	7154
M5685	2769
M5686	3440
M5687	5223
M5688	1812
M5689	4416
M5690	3602
M5691	16146
M5692	2719
M5693	6107
M5694	4297
M5695	3590
M5696	7154
M5697	3002
M5698	3127
M5699	7921
M5700	4384
M5701	16146
M5702	1429
M5703	6107
M5704	5976
M5705	2912
M5706	2330
M5707	7197
M5708	3073
M5709	6144
M5710	6307
M5711	5570
M5712	3613
M5713	4713
M5714	4005
M5715	2283
M5716	5405
M5717	4423
M5718	6388
M5719	4732
M5720	3385
M5721	3580
M5722	9992
M5723	5056
M5724	16146
M5725	4699
M5726	9361
M5727	5976
M5728	3777
M5729	4513
M5730	4919
M5731	4414
M5732	3753
M5733	8487
M5734	4160
M5735	5854
M5736	16146
M5737	6475
M5738	9361
M5739	11670
M5740	1665
M5741	4040
M5742	5778
M5743	406
M5744	5496
M5745	2050
M5746	4042
M5747	6355
M5748	7104
M5749	11670
M5750	3990
M5751	4604
M5752	8664
M5753	3967
M5754	3871
M5755	215
M5756	191
M5757	5930
M5758	2658
M5759	4148
M5760	1806
M5761	580
M5762	4170
M5763	2384
M5764	6851
M5765	2777
M5766	4393
M5767	20
M5768	2842
M5769	7000
M5770	198
M5771	7104
M5772	6872
M5773	1534
M5774	9543
M5775	8664
M5776	7093
M5777	3871
M5778	130
M5779	4212
M5780	149
M5781	7158
M5782	5213
M5783	2731
M5784	4660
M5785	2423
M5786	9543
M5787	5684
M5788	7093
M5789	3285
M5790	123
M5791	3833
M5792	2374
M5793	3744
M5794	2945
M5795	10459
M5796	9543
M5797	1703
M5798	4828
M5799	6409
M5800	541
M5801	3699
M5802	4656
M5803	3457
M5804	6278
M5805	4030
M5806	7064
M5807	3725
M5808	2505
M5809	4581
M5810	4152
M5811	2513
M5812	4800
M5813	4664
M5814	1186
M5815	2398
M5816	7597
M5817	3536
M5818	5015
M5819	10459
M5820	4124
M5821	5019
M5822	5977
M5823	550
M5824	7774
M5825	624
M5826	5019
M5827	764
M5828	2990
M5829	3478
M5830	7999
M5831	4085
M5832	4124
M5833	8675
M5834	340
M5835	3862
M5836	3835
M5837	2354
M5838	9491
M5839	18362
M5840	7999
M5841	3341
M5842	4394
M5843	7030
M5844	5047
M5845	9655
M5846	8469
M5847	4149
M5848	9160
M5849	6583
M5850	7884
M5851	3750
M5852	5246
M5853	4188
M5854	5819
M5855	6499
M5856	5001
M5857	4206
M5858	5549
M5859	3429
M5860	9491
M5861	18362
M5862	2996
M5863	3889
M5864	2293
M5865	5549
M5866	5101
M5867	13168
M5868	4915
M5869	5659
M5870	5041
M5871	6362
M5872	3666
M5873	6215
M5874	4199
M5875	18362
M5876	6109
M5877	9627
M5878	4851
M5879	13818
M5880	9191
M5881	13168
M5882	239
M5883	255
M5884	475
M5885	2105
M5886	2010
M5887	9627
M5888	5233
M5889	4305
M5890	7712
M5891	4963
M5892	6191
M5893	4656
M5894	4732
M5895	2516
M5896	4149
M5897	5256
M5898	8833
M5899	8580
M5900	8295
M5901	7751
M5902	6818
M5903	9164
M5904	8015
M5905	13818
M5906	6225
M5907	10787
M5908	11390
M5909	4512
M5910	9627
M5911	2424
M5912	5717
M5913	8432
M5914	6001
M5915	5623
M5916	2519
M5917	6506
M5918	4981
M5919	3718
M5920	11390
M5921	11066
M5922	6086
M5923	649
M5924	9415
M5925	5636
M5926	8298
M5927	472
M5928	8706
M5929	8175
M5930	7333
M5931	11066
M5932	21594
M5933	8108
M5934	2330
M5935	5917
M5936	106
M5937	4234
M5938	5625
M5939	4292
M5940	5214
M5941	5699
M5942	11210
M5943	4487
M5944	490
M5945	3137
M5946	1688
M5947	9413
M5948	9182
M5949	1344
M5950	871
M5951	5558
M5952	268
M5953	1082
M5954	5315
M5955	2615
M5956	21594
M5957	10110
M5958	2057
M5959	390
M5960	7034
M5961	5454
M5962	169
M5963	7323
M5964	1411
M5965	336
M5966	12496
M5967	3918
M5968	4723
M5969	10110
M5970	1827
M5971	1861
M5972	2832
M5973	6361
M5974	8578
M5975	13121
M5976	12496
M5977	19559
M5978	5487
M5979	3669
M5980	9268
M5981	6679
M5982	8176
M5983	9319
M5984	5716
M5985	9100
M5986	5751
M5987	12069
M5988	10874
M5989	7924
M5990	4600
M5991	9069
M5992	8522
M5993	8384
M5994	7966
M5995	4706
M5996	6261
M5997	2989
M5998	30495
M5999	8578
M6000	13121
M6001	2039
M6002	19559
M6003	10279
M6004	7790
M6005	3070
M6006	8334
M6007	11627
M6008	8190
M6009	30495
M6010	9721
M6011	13121
M6012	1129
M6013	19559
M6014	1631
M6015	8294
M6016	30495
M6017	9721
M6018	1231
M6019	135
M6020	181
M6021	209
M6022	4345
M6023	19559
M6024	17552
M6025	3947
M6026	4827
M6027	6531
M6028	9159
M6029	7364
M6030	8098
M6031	6378
M6032	4496
M6033	6152
M6034	6280
M6035	4069
M6036	11180
M6037	4969
M6038	5681
M6039	9918
M6040	6420
M6041	9064
M6042	12771
M6043	8983
M6044	30495
M6045	9970
M6046	16909
M6047	2626
M6048	15051
M6049	17552
M6050	3563
M6051	6552
M6052	7283
M6053	3751
M6054	6440
M6055	8448
M6056	8574
M6057	16909
M6058	6944
M6059	15051
M6060	2976
M6061	8063
M6062	6153
M6063	11355
M6064	4086
M6065	217
M6066	219
M6067	410
M6068	9203
M6069	15051
M6070	5388
M6071	7877
M6072	8538
M6073	5869
M6074	5006
M6075	6056
M6076	5847
M6077	6206
M6078	4188
M6079	4476
M6080	2536
M6081	4013
M6082	2376
M6083	3546
M6084	2390
M6085	3837
M6086	4491
M6087	5898
M6088	5947
M6089	5393
M6090	5198
M6091	7651
M6092	1462
M6093	3251
M6094	5388
M6095	2178
M6096	3416
M6097	2864
M6098	7012
M6099	2814
M6100	473
M6101	8538
M6102	1111
M6103	3089
M6104	3007
M6105	2412
M6106	2561
M6107	2178
M6108	2211
M6109	2290
M6110	3196
M6111	2823
M6112	5322
M6113	5516
M6114	3007
M6115	3178
M6116	3375
M6117	1565
M6118	1848
M6119	2626
M6120	14927
M6121	3425
M6122	25
M6123	1167
M6124	1876
M6125	1766
M6126	3160
M6127	5956
M6128	1302
M6129	1235
M6130	134
M6131	2626
M6132	3065
M6133	1236
M6134	7377
M6135	335
M6136	431
M6137	2576
M6138	3178
M6139	1866
M6140	7931
M6141	860
M6142	3523
M6143	14927
M6144	1180
M6145	4034
M6146	223
M6147	404
M6148	5944
M6149	2305
M6150	883
M6151	5614
M6152	7931
M6153	2800
M6154	2996
M6155	15660
M6156	186
M6157	612
M6158	2564
M6159	2142
M6160	5246
M6161	12079
M6162	7931
M6163	2079
M6164	3464
M6165	15660
M6166	3724
M6167	3243
M6168	4804
M6169	3649
M6170	6520
M6171	4767
M6172	4652
M6173	6334
M6174	3399
M6175	2212
M6176	4956
M6177	4907
M6178	8981
M6179	3676
M6180	2903
M6181	3777
M6182	5575
M6183	2318
M6184	180
M6185	6193
M6186	3812
M6187	12079
M6188	3788
M6189	6245
M6190	6559
M6191	1944
M6192	4739
M6193	17147
M6194	4365
M6195	5685
M6196	1529
M6197	13540
M6198	12079
M6199	5988
M6200	107
M6201	121
M6202	221
M6203	17147
M6204	6054
M6205	5685
M6206	3070
M6207	13540
M6208	2884
M6209	1922
M6210	17147
M6211	6054
M6212	4692
M6213	4258
M6214	3444
M6215	3957
M6216	6072
M6217	5969
M6218	2581
M6219	3804
M6220	5359
M6221	9598
M6222	2973
M6223	3621
M6224	5831
M6225	5713
M6226	8650
M6227	5813
M6228	8523
M6229	288
M6230	2369
M6231	13540
M6232	3502
M6233	5135
M6234	5523
M6235	3186
M6236	10666
M6237	1833
M6238	5450
M6239	857
M6240	1182
M6241	11735
M6242	2433
M6243	8811
M6244	3002
M6245	5135
M6246	5670
M6247	4838
M6248	85
M6249	4273
M6250	3190
M6251	11735
M6252	3346
M6253	8811
M6254	4748
M6255	6798
M6256	4786
M6257	3646
M6258	9703
M6259	8686
M6260	1301
M6261	7001
M6262	6836
M6263	3831
M6264	2332
M6265	7546
M6266	1191
M6267	7215
M6268	2226
M6269	2733
M6270	3204
M6271	401
M6272	2351
M6273	6951
M6274	4344
M6275	2186
M6276	1793
M6277	3291
M6278	8811
M6279	14907
M6280	3351
M6281	2213
M6282	3646
M6283	9703
M6284	3023
M6285	3747
M6286	562
M6287	3897
M6288	3082
M6289	3140
M6290	14907
M6291	4704
M6292	6176
M6293	4894
M6294	9703
M6295	302
M6296	166
M6297	628
M6298	5015
M6299	4497
M6300	14907
M6301	4227
M6302	6176
M6303	1458
M6304	3325
M6305	2626
M6306	2613
M6307	3301
M6308	1770
M6309	3030
M6310	2240
M6311	3574
M6312	2445
M6313	4286
M6314	3756
M6315	2499
M6316	2811
M6317	5728
M6318	3311
M6319	8059
M6320	4948
M6321	3077
M6322	2693
M6323	14907
